name,location,description,rating,url,wikiUrl,
Herbert Samuel Hotel Jerusalem,"West Jerusalem, Jerusalem
","Boasting a wellness center with an indoor pool and sauna, Herbert Samuel Hotel Jerusalem offers luxurious accommodations located just 2625 feet from Jerusalem Old City.",8.8,https://www.booking.com/hotel/il/herbet-samuel.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=62&hpos=47&sr_order=popularity&srepoch=1556914667&srpvid=e05f8eb5d89500d2&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Prima Kings Hotel,"West Jerusalem, Jerusalem
","Offering a spa and fitness center, in addition to an executive business lounge, Jerusalem's Prima Kings Hotel is located in the exclusive Rahavia area, 0.6 mi from the Old City.",8,https://www.booking.com/hotel/il/prima-kings.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=63&hpos=48&sr_order=popularity&srepoch=1556914667&srpvid=e05f8eb5d89500d2&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Yafo 35 Apartment,"West Jerusalem, Jerusalem
","Located within 1.8 miles of Western Wall in Jerusalem, Yafo 35 Apartment provides accommodations with free WiFi and seating area. All units feature air conditioning and a satellite flat-screen TV.",8.7,https://www.booking.com/hotel/il/yafo-35-apartment.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=64&hpos=49&sr_order=popularity&srepoch=1556914667&srpvid=e05f8eb5d89500d2&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Stav Rentals Jerusalem Apartments,"West Jerusalem, Jerusalem
","Located in the Jerusalem City Center of Jerusalem, Stav Rentals Jerusalem Apartments features accommodations with free WiFi and a kitchen.",8.4,https://www.booking.com/hotel/il/stav-bnb.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=65&hpos=50&sr_order=popularity&srepoch=1556914667&srpvid=e05f8eb5d89500d2&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Ariela's Place Central,"West Jerusalem, Jerusalem
","Located in Jerusalem center, this air-conditioned apartment is 1.2 mi from the Western Wall. The property features garden views and is 1.3 mi from Dome of the Rock. Free WiFi is available throughout.",8.9,https://www.booking.com/hotel/il/ariela-39-s-place-central-jerusalem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=66&hpos=1&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
HANIEL 1 & 2,"West Jerusalem, Jerusalem
","Providing a terrace, HANIEL 1 & 2 is located in Jerusalem, not far from Mamilla Open Mall and Church of the Holy Sepulchre. Free WiFi is available.",9.2,https://www.booking.com/hotel/il/haniel-1-amp-2.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=67&hpos=2&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
The Market Courtyard - Suites Hotel,"West Jerusalem, Jerusalem
","The Market Courtyard - Boutique Apartments, features self-catering accommodations with views of the mountains of Jerusalem, or of the Machne - Yehuda market.",8.6,https://www.booking.com/hotel/il/nachlaot-boutique-apartments.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=68&hpos=3&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Glows,"Old City, Jerusalem
","Glows is located in Jerusalem, a 14-minute walk from Western Wall, 1.1 miles from Dome of the Rock, as well as 2 miles from Church of All Nations. This apartment also has free WiFi.",9.4,https://www.booking.com/hotel/il/glows.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=69&hpos=4&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Best Location Authentic Jerusalem Stone Apartment,"West Jerusalem, Jerusalem
",Best Location Authentic Jerusalem Stone Apartment is an accommodations located in Jerusalem with free private parking. It is 1.4 mi from Western Wall and 1.5 mi from Dome of the Rock.,9.2,https://www.booking.com/hotel/il/best-location-authentic-luxury-apartment.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=70&hpos=5&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Legatia,"Old City, Jerusalem
","Featuring air conditioning, Legatia is set in the Old City of Jerusalem, 2133 feet from Western Wall and Dome of the Rock. Free WiFi is featured. The accommodations is fitted with a flat-screen TV.",9.3,https://www.booking.com/hotel/il/legatia.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=71&hpos=6&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Grand Court Hotel,"Jerusalem
","A 10 minute walk from Jerusalem’s Old City, Grand Court Hotel features a panoramic rooftop pool, free Wi-Fi, and spacious rooms. It provides free underground parking, a gym, and an iPad rental...",7.7,https://www.booking.com/hotel/il/grand-court.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=72&hpos=7&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Royal J-Tower Luxury Residence,"West Jerusalem, Jerusalem
","Located in Jerusalem within 1.9 miles of Church of All Nations, Royal J-Tower Luxury Residence has accommodations with a flat-screen TV and a kitchen. Complimentary WiFi is provided.",8.7,https://www.booking.com/hotel/il/royal-j-tower-luxury-residence.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=73&hpos=8&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
BBA - New 3BR in Keren Hayesod,"West Jerusalem, Jerusalem
","Offering free WiFi and city views, BBA - New 3BR in Keren Hayesod is a property located in Jerusalem. Guests staying at this apartment can use a fully equipped kitchen.",,https://www.booking.com/hotel/il/bba-new-3br-in-keren-hayesod.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=74&hpos=9&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Shamai Suites Jerusalem,"West Jerusalem, Jerusalem
","Next to the pedestrian area of Ben Yehuda Street, Shamai Suites has a central location in Jerusalem. It offers modern apartments with free Wi-Fi and a small balcony.",8.7,https://www.booking.com/hotel/il/shamai-suites-jerusalem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=75&hpos=10&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Royal Kook Apartments,"West Jerusalem, Jerusalem
","Located in Jerusalem, this air-conditioned apartment features free WiFi. Guests benefit from a terrace. Free private parking is available on site.",9,https://www.booking.com/hotel/il/royal-kook.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=76&hpos=11&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Windows of Jerusalem,"West Jerusalem, Jerusalem
","Offering modern, spacious apartments with free Wi-Fi, Windows of Jerusalem is 1312 feet from the Ben Yehuda Market in central Jerusalem.",9.3,https://www.booking.com/hotel/il/exp-vacation-rental-apartments.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=77&hpos=12&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Golda Vacation Rentals,"West Jerusalem, Jerusalem
","Located in the old town of Jerusalem, Golda Vacation Rentals is a 10-minute drive from the Dome of the Rock and the Western Wall.",9.4,https://www.booking.com/hotel/il/mamilla-city-heart-apartment.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=78&hpos=13&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Jaffa 60 Apartments ( Jonathan Hotel Chain),"West Jerusalem, Jerusalem
","Located in Jerusalem, Jaffa 60 Apartments ( Jonathan Hotel Chain) provides accommodations with a kitchenette. Complimentary WiFi is featured.",8.6,https://www.booking.com/hotel/il/jaffa-60.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=79&hpos=14&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Modern Pearl in Historic setting,"Old City, Jerusalem
","Modern Pearl in Historic setting is located in the East Jerusalem district of Jerusalem, a 6-minute walk from Western Wall, 0.7 miles from Dome of the Rock and a 20-minute walk from Church of All...",9.5,https://www.booking.com/hotel/il/modern-pearl-in-historic-setting.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=80&hpos=15&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
DEM Hotel,"West Jerusalem, Jerusalem
","DEM Hotel is located in Jerusalem, 1.7 miles from Western Wall. All rooms have a flat-screen TV with satellite channels and a private bathroom. The property has free WiFi.",8.5,https://www.booking.com/hotel/il/dem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=81&hpos=16&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Colony Suites- Hananya St.,"West Jerusalem, Jerusalem
","Located in Jerusalem, 2.2 miles from Western Wall, Colony Suites- Hananya St. Offers accommodations with free WiFi.",9.3,https://www.booking.com/hotel/il/colony-suites.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=82&hpos=17&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
A Little House In Rechavia,"West Jerusalem, Jerusalem
","In one of Jerusalem’s nicest neighborhoods, A Little House in Rechavia is a hotel in a great location, within easy walking distance of the center of the city and the old city. Free Wi-Fi is provided.",8,https://www.booking.com/hotel/il/a-little-house-in-rechavia.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=83&hpos=18&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Waldorf Astoria Jerusalem,"West Jerusalem, Jerusalem
","Located in the heart of Jerusalem, 1640 feet from the Jaffa Gate and Jerusalem's Old City, Waldorf Astoria Jerusalem is housed in a building whose design blends Greco-Roman, Gothic and Ottoman motifs....",9.1,https://www.booking.com/hotel/il/waldorf-astoria-jerusalem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=84&hpos=19&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,http://www.wikidata.org/entity/Q7035131
Diana's B&B,"West Jerusalem, Jerusalem
","Located a 20-minute walk from the Wailing Wall in a traditional stone house in the historic neighborhood of Musrara, Diana's B&B offers accommodations with kosher breakfast, free WiFi and a laptop in...",9.4,https://www.booking.com/hotel/il/diana-39-s-b-amp-b-in-the-center-of-jerusalem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=85&hpos=20&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
The Little House In Bakah,"West Jerusalem, Jerusalem
","The Little House is a hotel in Jerusalem's central Bakah district. Featuring a charming garden with a seating area, it is set just a 10-minute walk from the Sherover Promenade that offers panoramic...",7.7,https://www.booking.com/hotel/il/the-little-house-in-bakah.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=86&hpos=21&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Segal in Jerusalem Apartments,"West Jerusalem, Jerusalem
","Segal in Jerusalem Apartments is a self-catering accommodations located in Jerusalem, in the very center of the city. The Mahane-Yehuda market is located close by, while the Old City is 0.9 mi away.",9.5,https://www.booking.com/hotel/il/segal-in-jerusalem-apartments.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=87&hpos=22&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Royal View Jerusalem,"West Jerusalem, Jerusalem
","Right in the city center and a 5-minute walk to the Old City, Royal View Jerusalem offers free WiFi and air-conditioned rooms with attached bathroom. The Mamila Mall is several steps away.",6.8,https://www.booking.com/hotel/il/cityhoteljerusalem.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=88&hpos=23&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
My jerusalem view,"West Jerusalem, Jerusalem
",My jerusalem view in Jerusalem provides accommodations with a terrace and a shared lounge. The property is located 1.9 miles from Church of All Nations and 2 miles from Garden of Gethsemane.,9.2,https://www.booking.com/hotel/il/my-jerusalem-view.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=89&hpos=24&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Fabulous Apartment Prime Location,"West Jerusalem, Jerusalem
","Featuring a playground and a 24-hour front desk, Fabulous Apartment Prime Location is well located in Jerusalem, 2.5 miles from Western Wall and 2.9 miles from Church of All Nations.",9.4,https://www.booking.com/hotel/il/hay-apartment.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=90&hpos=25&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Trust Inn -Family Apartment Next Mamilla,"West Jerusalem, Jerusalem
","Trust Inn -Family Apartment Next Mamilla is located in the Jerusalem City Centre district of Jerusalem, 1.6 miles from Western Wall, 1.6 miles from Church of All Nations and 1.7 miles from Garden of...",9.7,https://www.booking.com/hotel/il/family-apartment-4-bdr-3bthr-in-front-of-mamilla.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=91&hpos=26&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Mount Zion Boutique Hotel,"West Jerusalem, Jerusalem
","The Mount Zion Hotel is a 10-minute walk from Jerusalem’s historic center, it offers a seasonal outdoor pool and a traditional Turkish bath. The air conditioned rooms feature an Oriental style.",8,https://www.booking.com/hotel/il/mount-zion.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=92&hpos=27&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&from=searchresults,highlight_room=#hotelTmpl,
Ariela's Place,"West Jerusalem, Jerusalem
","Ariela's Place is located in Jerusalem, 1 mi from Western Wall. The accommodations is air conditioned. Dome of the Rock is 1.1 mi from the property. Free WiFi is provided throughout the property.",9,https://www.booking.com/hotel/il/ariela-39-s-place.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=93&hpos=28&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
The HaNevi'im Residence,"West Jerusalem, Jerusalem
","Located within 1.5 miles of Church of All Nations and 1.6 miles of Garden of Gethsemane in the Jerusalem City Centre of Jerusalem, The HaNevi'im Residence provides accommodations with a flat-screen TV...",8.3,https://www.booking.com/hotel/il/the-hanevi-39-im-residence.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=94&hpos=29&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
Naama New Boutique Apartment,"West Jerusalem, Jerusalem
","Located in the Jerusalem City Centre district in Jerusalem, 1.4 miles from Church of All Nations and 1.4 miles from Garden of Gethsemane, Naama New Boutique Apartment has accommodations with an...",9.7,https://www.booking.com/hotel/il/naama.html?aid=397594&label=gog235jc-1DCAEoggI46AdIM1gDaLoBiAEBmAExuAEHyAEM2AED6AEB-AECiAIBqAIDuAL4lonlBcACAQ&sid=fb268b91a89f82527742935dbdc39ce7&dest_id=900000000&dest_type=city&hapos=95&hpos=30&sr_order=popularity&srepoch=1556914688&srpvid=a5498ec00aac00ec&ucfs=1&bhgwe_bhr=0&from=searchresults,highlight_room=#hotelTmpl,
